,BondCode,Date,Return,YearToMaturity,Bond_Age,Coupon,D_Vkospi,MKTRF,RF,HML,SMB
21188,KR60034922A9,2014-10-31,0.00198753190321453,4.936344969199179,2.0616016427104724,4.16,1.3000000000000007,-0.02893126,0.0017139912,-0.018586934,0.014822841
21189,KR60034922A9,2014-11-30,0.004098317832059926,4.854209445585216,2.1437371663244353,4.16,-2.4000000000000004,0.0032566786,0.001557827,-0.015364587,-0.016938686
21190,KR60034922A9,2014-12-31,-0.006052209764738901,4.769336071184121,2.2286105407255303,4.16,1.3800000000000008,-0.031556666,0.0016423464,-0.02096194,0.029447079
21191,KR60034922A9,2015-01-31,0.006732739847824401,4.684462696783025,2.3134839151266258,4.16,0.6999999999999993,0.023654342,0.0016429424,-0.030862212,0.039346457
21192,KR60034922A9,2015-02-28,0.005821132349531569,4.607802874743326,2.3901437371663246,4.16,-2.5600000000000005,0.021538734,0.0013277531,0.034138203,0.048731565
21193,KR60034922A9,2015-03-31,0.021442682594249394,4.522929500342231,2.4750171115674195,4.16,-0.019999999999999574,0.027807832,0.0015829802,0.010417223,0.05381739
21194,KR60034922A9,2015-04-30,-0.010890978310143223,4.440793976728268,2.5571526351813825,4.16,0.6699999999999999,0.042743564,0.001500845,0.009990811,0.014797807
21195,KR60034922A9,2015-05-31,0.011058896752660252,4.355920602327173,2.642026009582478,4.16,0.8300000000000001,-0.0022685528,0.0012316704,-0.0075997114,0.062030077
21196,KR60034922A9,2015-06-30,0.0033157798196868818,4.27378507871321,2.724161533196441,4.16,1.8599999999999994,-0.012580991,0.0013682842,0.0014795065,0.025369167
21197,KR60034922A9,2015-07-31,6.798416262031315e-05,4.188911704312115,2.809034907597536,4.16,-0.9100000000000001,-0.022864103,0.0013446808,0.01451838,0.027583122
21198,KR60034922A9,2015-08-31,-0.020052696546449422,4.1040383299110195,2.8939082819986313,4.16,6.210000000000001,-0.045903027,0.0011769533,-0.026353061,-0.005376339
21199,KR60034922A9,2015-09-30,0.012398980198987525,4.0219028062970565,2.976043805612594,4.16,0.7300000000000004,0.0066108704,0.001167059,0.014811158,0.032906532
21200,KR60034922A9,2015-10-31,-0.006313252654156831,3.9370294318959616,3.060917180013689,4.16,-6.26,0.029134631,0.001227498,-0.010590434,0.01072526
21201,KR60034922A9,2015-11-30,0.0002923190694577489,3.8548939082819986,3.143052703627652,4.16,0.14999999999999858,-0.016242087,0.0012357235,-0.012472928,-0.0055532455
21202,KR60034922A9,2015-12-31,0.011212254993558815,3.7700205338809036,3.2279260780287475,4.16,-0.1899999999999995,-0.015781283,0.0012151003,0.023760438,0.015543699
21203,KR60034922A9,2016-01-31,0.0023358053496453143,3.685147159479808,3.3127994524298425,4.16,3.75,-0.022735536,0.0011734962,-0.019348145,-0.016647696
21204,KR60034922A9,2016-02-29,0.008237874155832305,3.6057494866529773,3.3921971252566734,4.16,-0.370000000000001,-0.005442679,0.0010547638,0.06845844,-0.019815147
21205,KR60034922A9,2016-03-31,0.0044049350943726195,3.5208761122518824,3.477070499657769,4.16,-5.229999999999999,0.041882277,0.0012924671,-0.0058819056,0.04481721
21206,KR60034922A9,2016-04-30,-0.008279738191577103,3.4387405886379194,3.5592060232717317,4.16,0.08999999999999986,0.00034964085,0.0011694431,0.014228463,0.024296045
21207,KR60034922A9,2016-05-31,0.006310362215329547,3.353867214236824,3.6440793976728267,4.16,-0.6099999999999994,-0.0058924556,0.0011734962,-0.024124503,0.0049473047
21208,KR60034922A9,2016-06-30,0.0032602549317439673,3.271731690622861,3.7262149212867897,4.16,2.09,-0.011274815,0.0010724068,-0.0052906275,-0.012120068
21209,KR60034922A9,2016-07-31,-0.002227042702234582,3.186858316221766,3.811088295687885,4.16,-1.3000000000000007,0.025521874,0.0010160208,0.036870956,0.045575857
21210,KR60034922A9,2016-08-31,0.005231588268130192,3.1019849418206706,3.89596167008898,4.16,-1.0399999999999991,-0.0019974113,0.0010706186,0.040550828,-0.040994942
21211,KR60034922A9,2016-09-30,-0.002357614623211965,3.0198494182067077,3.978097193702943,4.16,2.549999999999999,0.0065163374,0.0009301901,0.004203677,0.044793487
21212,KR60034922A9,2016-10-31,-0.00906118123689832,2.9349760438056127,4.0629705681040384,4.16,0.5,-0.027502298,0.0009729862,0.07340324,-0.04731095
21213,KR60034922A9,2016-11-30,0.0009404961878535473,2.8528405201916494,4.145106091718001,4.16,-1.8099999999999987,-0.017644525,0.0010644197,0.05989468,-0.0013455749
21214,KR60034922A9,2016-12-31,-0.019812625239633817,2.7679671457905544,4.229979466119096,4.16,-1.290000000000001,0.025486708,0.0010117292,0.0038882494,0.024711609
21215,KR60034922A9,2017-01-31,0.0020483449251033695,2.6830937713894594,4.314852840520191,4.16,1.0199999999999996,0.013376236,0.0009804964,0.0044180155,-0.012093842
21216,KR60034922A9,2017-02-28,0.01066129213293162,2.6064339493497606,4.39151266255989,4.16,-1.8899999999999988,0.008121848,0.0009711981,0.020214558,-0.049218833
21217,KR60034922A9,2017-03-31,0.010300497685508506,2.521560574948665,4.476386036960986,4.16,0.41999999999999993,0.028885365,0.0010646582,-4.3272972e-05,-0.010838091
21218,KR60034922A9,2017-04-30,-0.0008662290044250444,2.439425051334702,4.558521560574949,4.16,1.209999999999999,0.019146204,0.0009691715,-0.024638832,-0.017718256
21219,KR60034922A9,2017-05-31,0.01186182482290865,2.3545516769336072,4.643394934976044,4.16,0.9100000000000001,0.060020328,0.0009223223,0.002917409,-0.038987458
21220,KR60034922A9,2017-06-30,0.010209478140391743,2.272416153319644,4.725530458590007,4.16,-1.1799999999999997,0.018881917,0.0010272264,0.010261655,-0.0035901666
21221,KR60034922A9,2017-07-31,0.001157628354411715,2.187542778918549,4.810403832991102,4.16,0.7899999999999991,-0.0004799962,0.0010243654,0.02935636,-0.0278939
21222,KR60034922A9,2017-08-31,0.009301970086350933,2.102669404517454,4.895277207392197,4.16,0.8500000000000014,-0.014061213,0.001065731,-0.030728042,0.008558154
21223,KR60034922A9,2017-09-30,0.007714745865051853,2.020533880903491,4.97741273100616,4.16,-0.23000000000000043,0.009470224,0.0010386705,-0.014450014,-0.068956554
21224,KR60034922A9,2017-10-31,0.005126446281722461,1.9356605065023955,5.062286105407256,4.16,-1.3499999999999996,0.05409515,0.00078547,-0.03177941,-0.039292336
21225,KR60034922A9,2017-11-30,0.01702431922329643,1.8535249828884326,5.144421629021219,4.16,1.1399999999999988,-0.0029873252,0.0010919571,-0.039925814,0.037437677
21226,KR60034922A9,2017-12-31,0.009983831264892395,1.7686516084873374,5.229295003422314,4.16,-1.1399999999999988,0.0008113384,0.0011268854,-0.023400605,-0.0072405934
21227,KR60034922A9,2018-01-31,0.0003780992342512296,1.6837782340862424,5.314168377823409,4.16,2.4799999999999986,0.054472208,0.0012952089,-0.031959534,0.062416553
21228,KR60034922A9,2018-02-28,0.00983198091254797,1.6071184120465434,5.390828199863107,4.16,1.0100000000000016,-0.056241572,0.0010566711,-0.008519113,0.010315776
21229,KR60034922A9,2018-03-31,0.0004704906363979021,1.5222450376454484,5.475701574264202,4.16,1.9899999999999984,0.007334709,0.001234889,-0.038406193,0.027524471
21230,KR60034922A9,2018-04-30,0.0064938147746837985,1.4401095140314852,5.557837097878165,4.16,-3.9499999999999993,0.02390647,0.001218915,0.054457426,0.0464077
21231,KR60034922A9,2018-05-31,0.008123966811442875,1.3552361396303902,5.642710472279261,4.16,0.9600000000000009,-0.03179884,0.0011798143,0.028390527,0.061386585
21232,KR60034922A9,2018-06-30,-0.0018280143750376038,1.273100616016427,5.724845995893224,4.16,1.4899999999999984,-0.04549706,0.0011143684,-0.03792727,-0.05746287
21233,KR60034922A9,2018-07-31,-0.0026951875343970296,1.1882272416153319,5.809719370294319,4.16,-2.9899999999999984,-0.02026558,0.0012879372,0.006510377,-0.017917395
21234,KR60034922A9,2018-08-31,0.010045353564938346,1.103353867214237,5.894592744695414,4.16,-1.4100000000000001,0.016878963,0.0012928247,-0.032201886,0.015471935
21235,KR60034922A9,2018-09-30,0.004915101885413983,1.0212183436002737,5.976728268309377,4.16,-0.40000000000000036,0.0075536966,0.0010304451,0.037847638,-0.015267909
21236,KR60034922A9,2018-10-31,-0.003150787434688783,0.9363449691991786,6.061601642710472,4.16,9.249999999999998,-0.14634287,0.0012527704,0.022259712,-0.078670084
21237,KR60034922A9,2018-11-30,0.006452351615051837,0.8542094455852156,6.143737166324435,4.16,-1.9199999999999982,0.037180424,0.0013076067,0.0038148165,0.037946343
21238,KR60034922A9,2018-12-31,0.006010072285849067,0.7693360711841205,6.228610540725531,4.16,0.41999999999999815,-0.028188467,0.0013151169,0.042541027,-0.0030705333
21239,KR60034922A9,2019-01-31,-0.002322662302458647,0.6844626967830253,6.313483915126626,4.16,-3.4799999999999986,0.07613635,0.0015212297,-0.0037445426,0.03652942
21240,KR60034922A9,2019-02-28,0.005946824992494782,0.6078028747433265,6.3901437371663246,4.16,-0.019999999999999574,-0.0020899177,0.0011767149,-0.023782313,-0.017920196
21241,KR60034922A9,2019-03-31,0.006475115803463495,0.5229295003422314,6.4750171115674195,4.16,-1.200000000000001,-0.023097217,0.0013840199,-0.027465463,0.034859776
21242,KR60034922A9,2019-04-30,-0.0034704343325004366,0.4407939767282683,6.5571526351813825,4.16,-1.0099999999999998,0.028561473,0.0015120506,-0.005485475,0.023379803
21243,KR60034922A9,2019-05-31,0.006254485020622991,0.35592060232717315,6.6420260095824775,4.16,4.040000000000001,-0.075119555,0.001442194,0.007988095,0.035581827
21244,KR60034922A9,2019-06-30,0.005130716442553828,0.2737850787132101,6.72416153319644,4.16,-2.8900000000000006,0.03450787,0.0013133287,-0.004888892,0.0060688257
21245,KR60034922A9,2019-07-31,-0.004289864214250922,0.188911704312115,6.809034907597536,4.16,0.8599999999999994,-0.05663967,0.0014781952,0.014533877,-0.046985388
21246,KR60034922A9,2019-08-31,0.005006112385571739,0.10403832991101986,6.893908281998631,4.16,0.46000000000000085,-0.029811382,0.0012503862,-0.0069253445,0.015242934
21247,KR60034922A9,2019-09-30,0.004984060672961156,0.02190280629705681,6.976043805612594,4.16,-0.5999999999999996,0.0429976,0.001136303,0.02086997,-0.017380416
21248,KR60034922C5,2012-12-31,0.002933076115532027,5.949349760438056,0.049281314168377825,4.16,1.0200000000000014,0.027703166,0.0019413233,0.034495234,-0.052993476
21249,KR60034922C5,2013-01-31,0.012952435245683257,5.864476386036961,0.13415468856947296,4.16,-0.7100000000000009,-0.017080843,0.002376318,0.04195559,0.05379212
21250,KR60034922C5,2013-02-28,0.012872205430376243,5.7878165639972625,0.2108145106091718,4.16,0.009999999999999787,0.033677936,0.0020457506,-0.017277002,0.009806633
21251,KR60034922C5,2013-03-31,0.0044150467746376714,5.702943189596167,0.29568788501026694,4.16,-0.8499999999999996,-0.008651614,0.002150774,0.008052349,0.05717385
21252,KR60034922C5,2013-04-30,0.006900542172265137,5.620807665982204,0.37782340862423,4.16,0.40000000000000036,-0.019288063,0.002368927,0.031850934,0.052412987
21253,KR60034922C5,2013-05-31,-0.006410672220918482,5.535934291581109,0.46269678302532513,4.16,-0.5800000000000001,0.017331243,0.0021123886,-0.046624005,0.046902537
21254,KR60034922C5,2013-06-30,-0.02177077867121177,5.453798767967146,0.5448323066392882,4.16,2.9499999999999993,-0.07359755,0.0018588305,0.023290038,-0.042476
21255,KR60034922C5,2013-07-31,0.002144192560493909,5.368925393566051,0.6297056810403833,4.16,-0.8499999999999979,0.028648376,0.002227664,0.024724841,0.011866212
21256,KR60034922C5,2013-08-31,0.009033319309832305,5.284052019164956,0.7145790554414785,4.16,-0.5300000000000011,-0.0030626059,0.0020587444,0.033718705,-0.03605485
21257,KR60034922C5,2013-09-30,0.0007285831078376428,5.201916495550993,0.7967145790554415,4.16,-0.34999999999999964,0.034511924,0.0017659664,0.0016531944,-0.016530037
21258,KR60034922C5,2013-10-31,0.0070267711807029095,5.117043121149897,0.8815879534565366,4.16,-0.9700000000000006,0.012519717,0.0020594597,-0.026865244,-0.014575422
21259,KR60034922C5,2013-11-30,-0.011920556178504243,5.034907597535934,0.9637234770704997,4.16,0.009999999999999787,0.0019202232,0.0020570755,0.0270468,-0.037973344
21260,KR60034922C5,2013-12-31,-0.011160790447614848,4.950034223134839,1.0485968514715949,4.16,-1.58,-0.01990825,0.0019602776,0.045435905,-0.029371738
21261,KR60034922C5,2014-01-31,0.009158238604924712,4.865160848733744,1.1334702258726899,4.16,1.5899999999999999,-0.030909777,0.0019602776,0.0130569935,0.050428152
21262,KR60034922C5,2014-02-28,0.01158990641339794,4.788501026694045,1.2101300479123889,4.16,-0.9399999999999995,0.018859982,0.0019513369,0.038888216,0.014981627
21263,KR60034922C5,2014-03-31,-0.017469105305214668,4.70362765229295,1.2950034223134839,4.16,0.33000000000000007,0.0028038025,0.002041936,0.0051534176,0.034718752
21264,KR60034922C5,2014-04-30,0.006963547486303048,4.621492128678987,1.377138945927447,4.16,-2.2200000000000006,-0.009759486,0.0021469593,0.01500845,0.030501127
21265,KR60034922C5,2014-05-31,0.014535129496210195,4.5366187542778915,1.462012320328542,4.16,-0.7400000000000002,0.010901332,0.0018564463,0.008913159,-0.004132569
21266,KR60034922C5,2014-06-30,-0.01742185291564958,4.454483230663929,1.5441478439425051,4.16,0.620000000000001,-0.00022631884,0.0018496513,0.014453292,-0.004473388
21267,KR60034922C5,2014-07-31,0.010773668349937874,4.369609856262834,1.6290212183436004,4.16,1.209999999999999,0.030948997,0.0022431612,0.05465114,-0.020651579
21268,KR60034922C5,2014-08-31,0.007812038001834344,4.284736481861739,1.7138945927446954,4.16,-1.83,0.0006802082,0.001843214,-0.004039943,0.03838432
21269,KR60034922C5,2014-09-30,0.008975519104811995,4.202600958247776,1.7960301163586585,4.16,1.83,-0.02217716,0.0016676188,0.019747019,0.012692094
21270,KR60034922C5,2014-10-31,0.010355610950805125,4.117727583846681,1.8809034907597535,4.16,1.3000000000000007,-0.02893126,0.0017139912,-0.018586934,0.014822841
21271,KR60034922C5,2014-11-30,0.007381757514158008,4.035592060232717,1.9630390143737166,4.16,-2.4000000000000004,0.0032566786,0.001557827,-0.015364587,-0.016938686
21272,KR60034922C5,2014-12-31,-0.007044897795390508,3.9507186858316223,2.0479123887748116,4.16,1.3800000000000008,-0.031556666,0.0016423464,-0.02096194,0.029447079
21273,KR60034922C5,2015-01-31,0.01401676770129721,3.865845311430527,2.132785763175907,4.16,0.6999999999999993,0.023654342,0.0016429424,-0.030862212,0.039346457
21274,KR60034922C5,2015-02-28,0.005353757271398824,3.789185489390828,2.209445585215606,4.16,-2.5600000000000005,0.021538734,0.0013277531,0.034138203,0.048731565
21275,KR60034922C5,2015-03-31,0.008149512463882914,3.704312114989733,2.294318959616701,4.16,-0.019999999999999574,0.027807832,0.0015829802,0.010417223,0.05381739
21276,KR60034922C5,2015-04-30,0.0011135073596838276,3.62217659137577,2.3764544832306638,4.16,0.6699999999999999,0.042743564,0.001500845,0.009990811,0.014797807
21277,KR60034922C5,2015-05-31,0.009482812489912595,3.5373032169746748,2.461327857631759,4.16,0.8300000000000001,-0.0022685528,0.0012316704,-0.0075997114,0.062030077
21278,KR60034922C5,2015-06-30,-0.004830411811187073,3.455167693360712,2.543463381245722,4.16,1.8599999999999994,-0.012580991,0.0013682842,0.0014795065,0.025369167
21279,KR60034922C5,2015-07-31,0.00902232032365823,3.370294318959617,2.628336755646817,4.16,-0.9100000000000001,-0.022864103,0.0013446808,0.01451838,0.027583122
21280,KR60034922C5,2015-08-31,-0.033835513993767594,3.2854209445585214,2.7132101300479126,4.16,6.210000000000001,-0.045903027,0.0011769533,-0.026353061,-0.005376339
21281,KR60034922C5,2015-09-30,-0.0008808460015304513,3.2032854209445585,2.7953456536618755,4.16,0.7300000000000004,0.0066108704,0.001167059,0.014811158,0.032906532
21282,KR60034922C5,2015-10-31,0.004225600464891963,3.1184120465434635,2.8802190280629705,4.16,-6.26,0.029134631,0.001227498,-0.010590434,0.01072526
21283,KR60034922C5,2015-11-30,-0.008430152457550752,3.0362765229295,2.9623545516769334,4.16,0.14999999999999858,-0.016242087,0.0012357235,-0.012472928,-0.0055532455
21284,KR60034922C5,2015-12-31,0.00027882820783711883,2.951403148528405,3.047227926078029,4.16,-0.1899999999999995,-0.015781283,0.0012151003,0.023760438,0.015543699
21285,KR60034922C5,2016-01-31,0.012758139540067567,2.86652977412731,3.132101300479124,4.16,3.75,-0.022735536,0.0011734962,-0.019348145,-0.016647696
21286,KR60034922C5,2016-02-29,0.011663766967541109,2.7871321013004793,3.2114989733059547,4.16,-0.370000000000001,-0.005442679,0.0010547638,0.06845844,-0.019815147
21287,KR60034922C5,2016-03-31,-0.0016990599369202742,2.702258726899384,3.29637234770705,4.16,-5.229999999999999,0.041882277,0.0012924671,-0.0058819056,0.04481721
21288,KR60034922C5,2016-04-30,0.0078896590922448,2.620123203285421,3.378507871321013,4.16,0.08999999999999986,0.00034964085,0.0011694431,0.014228463,0.024296045
21289,KR60034922C5,2016-05-31,0.0076743937815147495,2.535249828884326,3.463381245722108,4.16,-0.6099999999999994,-0.0058924556,0.0011734962,-0.024124503,0.0049473047
21290,KR60034922C5,2016-06-30,0.0032601623579479773,2.4531143052703626,3.5455167693360714,4.16,2.09,-0.011274815,0.0010724068,-0.0052906275,-0.012120068
21291,KR60034922C5,2016-07-31,0.007106020970161357,2.3682409308692676,3.6303901437371664,4.16,-1.3000000000000007,0.025521874,0.0010160208,0.036870956,0.045575857
21292,KR60034922C5,2016-08-31,0.006256647625478577,2.2833675564681726,3.7152635181382614,4.16,-1.0399999999999991,-0.0019974113,0.0010706186,0.040550828,-0.040994942
21293,KR60034922C5,2016-09-30,-0.0026091782041395913,2.2012320328542097,3.7973990417522243,4.16,2.549999999999999,0.0065163374,0.0009301901,0.004203677,0.044793487
21294,KR60034922C5,2016-10-31,0.003582397915743784,2.116358658453114,3.8822724161533197,4.16,0.5,-0.027502298,0.0009729862,0.07340324,-0.04731095
21295,KR60034922C5,2016-11-30,0.002308952279210235,2.0342231348391513,3.9644079397672827,4.16,-1.8099999999999987,-0.017644525,0.0010644197,0.05989468,-0.0013455749
21296,KR60034922C5,2016-12-31,-0.026686096635683935,1.949349760438056,4.049281314168378,4.16,-1.290000000000001,0.025486708,0.0010117292,0.0038882494,0.024711609
21297,KR60034922C5,2017-01-31,0.012720929894923825,1.864476386036961,4.134154688569473,4.16,1.0199999999999996,0.013376236,0.0009804964,0.0044180155,-0.012093842
21298,KR60034922C5,2017-02-28,0.009877938264193935,1.787816563997262,4.210814510609172,4.16,-1.8899999999999988,0.008121848,0.0009711981,0.020214558,-0.049218833
21299,KR60034922C5,2017-03-31,-0.00021126256603539237,1.702943189596167,4.295687885010267,4.16,0.41999999999999993,0.028885365,0.0010646582,-4.3272972e-05,-0.010838091
21300,KR60034922C5,2017-04-30,0.009230328244640375,1.620807665982204,4.37782340862423,4.16,1.209999999999999,0.019146204,0.0009691715,-0.024638832,-0.017718256
21301,KR60034922C5,2017-05-31,0.0005294595031334881,1.5359342915811087,4.462696783025325,4.16,0.9100000000000001,0.060020328,0.0009223223,0.002917409,-0.038987458
21302,KR60034922C5,2017-06-30,-0.0011008854760331359,1.4537987679671458,4.544832306639288,4.16,-1.1799999999999997,0.018881917,0.0010272264,0.010261655,-0.0035901666
21303,KR60034922C5,2017-07-31,0.009719852793460512,1.3689253935660506,4.629705681040384,4.16,0.7899999999999991,-0.0004799962,0.0010243654,0.02935636,-0.0278939
21304,KR60034922C5,2017-08-31,-0.002138702861223708,1.2840520191649556,4.714579055441479,4.16,0.8500000000000014,-0.014061213,0.001065731,-0.030728042,0.008558154
21305,KR60034922C5,2017-09-30,-0.0029530648430964295,1.2019164955509924,4.7967145790554415,4.16,-0.23000000000000043,0.009470224,0.0010386705,-0.014450014,-0.068956554
21306,KR60034922C5,2017-10-31,0.010390574663165269,1.1170431211498972,4.8815879534565365,4.16,-1.3499999999999996,0.05409515,0.00078547,-0.03177941,-0.039292336
21307,KR60034922C5,2017-11-30,0.01083679598581402,1.0349075975359343,4.963723477070499,4.16,1.1399999999999988,-0.0029873252,0.0010919571,-0.039925814,0.037437677
21308,KR60034922C5,2017-12-31,-0.002319756452754911,0.9500342231348392,5.048596851471594,4.16,-1.1399999999999988,0.0008113384,0.0011268854,-0.023400605,-0.0072405934
21309,KR60034922C5,2018-01-31,0.009811453871719566,0.865160848733744,5.13347022587269,4.16,2.4799999999999986,0.054472208,0.0012952089,-0.031959534,0.062416553
21310,KR60034922C5,2018-02-28,-0.002991916113549496,0.7885010266940452,5.210130047912389,4.16,1.0100000000000016,-0.056241572,0.0010566711,-0.008519113,0.010315776
21311,KR60034922C5,2018-03-31,-0.0029409005680592023,0.70362765229295,5.295003422313484,4.16,1.9899999999999984,0.007334709,0.001234889,-0.038406193,0.027524471
21312,KR60034922C5,2018-04-30,0.010632620679646022,0.621492128678987,5.377138945927447,4.16,-3.9499999999999993,0.02390647,0.001218915,0.054457426,0.0464077
21313,KR60034922C5,2018-05-31,0.006896698293043937,0.5366187542778919,5.462012320328542,4.16,0.9600000000000009,-0.03179884,0.0011798143,0.028390527,0.061386585
21314,KR60034922C5,2018-06-30,-0.0038081042550090153,0.4544832306639288,5.544147843942505,4.16,1.4899999999999984,-0.04549706,0.0011143684,-0.03792727,-0.05746287
21315,KR60034922C5,2018-07-31,0.006600680502587354,0.36960985626283366,5.6290212183436,4.16,-2.9899999999999984,-0.02026558,0.0012879372,0.006510377,-0.017917395
21316,KR60034922C5,2018-08-31,0.00688783403684797,0.28473648186173856,5.713894592744696,4.16,-1.4100000000000001,0.016878963,0.0012928247,-0.032201886,0.015471935
21317,KR60034922C5,2018-09-30,-0.005212821584799559,0.2026009582477755,5.796030116358659,4.16,-0.40000000000000036,0.0075536966,0.0010304451,0.037847638,-0.015267909
21318,KR60034922C5,2018-10-31,0.005863650753989411,0.11772758384668036,5.880903490759754,4.16,9.249999999999998,-0.14634287,0.0012527704,0.022259712,-0.078670084
21319,KR60034922C5,2018-11-30,0.005296653687156185,0.03559206023271732,5.963039014373717,4.16,-1.9199999999999982,0.037180424,0.0013076067,0.0038148165,0.037946343
22218,KR600353B344,2013-04-30,0.007066583429837336,6.9431895961670085,0.057494866529774126,4.56,0.40000000000000036,-0.019288063,0.002368927,0.031850934,0.052412987
22219,KR600353B344,2013-05-31,-0.008430818793486242,6.8583162217659135,0.14236824093086928,4.56,-0.5800000000000001,0.017331243,0.0021123886,-0.046624005,0.046902537
22220,KR600353B344,2013-06-30,-0.012478142452327272,6.776180698151951,0.2245037645448323,4.56,2.9499999999999993,-0.07359755,0.0018588305,0.023290038,-0.042476
22221,KR600353B344,2013-07-31,-0.007133662937864788,6.691307323750856,0.30937713894592744,4.56,-0.8499999999999979,0.028648376,0.002227664,0.024724841,0.011866212
22222,KR600353B344,2013-08-31,0.00988123208484476,6.606433949349761,0.3942505133470226,4.56,-0.5300000000000011,-0.0030626059,0.0020587444,0.033718705,-0.03605485
22223,KR600353B344,2013-09-30,0.012227844574781403,6.524298425735798,0.47638603696098564,4.56,-0.34999999999999964,0.034511924,0.0017659664,0.0016531944,-0.016530037
22224,KR600353B344,2013-10-31,-0.015612661369812085,6.439425051334703,0.5612594113620808,4.56,-0.9700000000000006,0.012519717,0.0020594597,-0.026865244,-0.014575422
22225,KR600353B344,2013-11-30,-0.006267761812725628,6.357289527720739,0.6433949349760438,4.56,0.009999999999999787,0.0019202232,0.0020570755,0.0270468,-0.037973344
22226,KR600353B344,2013-12-31,0.013756448525398184,6.272416153319644,0.7282683093771389,4.56,-1.58,-0.01990825,0.0019602776,0.045435905,-0.029371738
22227,KR600353B344,2014-01-31,-0.014160776719288828,6.187542778918549,0.813141683778234,4.56,1.5899999999999999,-0.030909777,0.0019602776,0.0130569935,0.050428152
22228,KR600353B344,2014-02-28,0.014914551451676186,6.11088295687885,0.8898015058179329,4.56,-0.9399999999999995,0.018859982,0.0019513369,0.038888216,0.014981627
22229,KR600353B344,2014-03-31,0.00881617944299343,6.026009582477755,0.974674880219028,4.56,0.33000000000000007,0.0028038025,0.002041936,0.0051534176,0.034718752
22230,KR600353B344,2014-04-30,-0.002361304998533263,5.943874058863792,1.056810403832991,4.56,-2.2200000000000006,-0.009759486,0.0021469593,0.01500845,0.030501127
22231,KR600353B344,2014-05-31,0.017744014847156896,5.859000684462697,1.1416837782340863,4.56,-0.7400000000000002,0.010901332,0.0018564463,0.008913159,-0.004132569
22232,KR600353B344,2014-06-30,0.01725019011196312,5.776865160848733,1.2238193018480492,4.56,0.620000000000001,-0.00022631884,0.0018496513,0.014453292,-0.004473388
22233,KR600353B344,2014-07-31,0.0017703635916308763,5.691991786447638,1.3086926762491444,4.56,1.209999999999999,0.030948997,0.0022431612,0.05465114,-0.020651579
22234,KR600353B344,2014-08-31,0.009006013458158465,5.607118412046543,1.3935660506502396,4.56,-1.83,0.0006802082,0.001843214,-0.004039943,0.03838432
22235,KR600353B344,2014-09-30,0.022321395810296657,5.5249828884325805,1.4757015742642026,4.56,1.83,-0.02217716,0.0016676188,0.019747019,0.012692094
22236,KR600353B344,2014-10-31,0.0070916140731311535,5.4401095140314855,1.5605749486652978,4.56,1.3000000000000007,-0.02893126,0.0017139912,-0.018586934,0.014822841
22237,KR600353B344,2014-11-30,0.009868995121521697,5.3579739904175225,1.6427104722792607,4.56,-2.4000000000000004,0.0032566786,0.001557827,-0.015364587,-0.016938686
22238,KR600353B344,2014-12-31,0.004911263567217118,5.2731006160164275,1.727583846680356,4.56,1.3800000000000008,-0.031556666,0.0016423464,-0.02096194,0.029447079
22239,KR600353B344,2015-01-31,0.009555842189551637,5.188227241615332,1.8124572210814511,4.56,0.6999999999999993,0.023654342,0.0016429424,-0.030862212,0.039346457
22240,KR600353B344,2015-02-28,0.005169485301376315,5.111567419575633,1.88911704312115,4.56,-2.5600000000000005,0.021538734,0.0013277531,0.034138203,0.048731565
22241,KR600353B344,2015-03-31,0.021889241137144088,5.026694045174538,1.9739904175222451,4.56,-0.019999999999999574,0.027807832,0.0015829802,0.010417223,0.05381739
22242,KR600353B344,2015-04-30,-0.013908774767271533,4.944558521560575,2.0561259411362083,4.56,0.6699999999999999,0.042743564,0.001500845,0.009990811,0.014797807
22243,KR600353B344,2015-05-31,0.010279112405589454,4.85968514715948,2.1409993155373033,4.56,0.8300000000000001,-0.0022685528,0.0012316704,-0.0075997114,0.062030077
22244,KR600353B344,2015-06-30,-0.00930226828251943,4.777549623545517,2.223134839151266,4.56,1.8599999999999994,-0.012580991,0.0013682842,0.0014795065,0.025369167
22245,KR600353B344,2015-07-31,-0.001263814306508254,4.692676249144422,2.308008213552361,4.56,-0.9100000000000001,-0.022864103,0.0013446808,0.01451838,0.027583122
22246,KR600353B344,2015-08-31,0.01158652131354238,4.607802874743326,2.3928815879534566,4.56,6.210000000000001,-0.045903027,0.0011769533,-0.026353061,-0.005376339
22247,KR600353B344,2015-09-30,0.0013462234478529688,4.525667351129363,2.4750171115674195,4.56,0.7300000000000004,0.0066108704,0.001167059,0.014811158,0.032906532
22248,KR600353B344,2015-10-31,-0.007424436564537408,4.440793976728268,2.5598904859685145,4.56,-6.26,0.029134631,0.001227498,-0.010590434,0.01072526
22249,KR600353B344,2015-11-30,-0.001000874107537441,4.358658453114305,2.642026009582478,4.56,0.14999999999999858,-0.016242087,0.0012357235,-0.012472928,-0.0055532455
22250,KR600353B344,2015-12-31,-0.01505931992379318,4.27378507871321,2.726899383983573,4.56,-0.1899999999999995,-0.015781283,0.0012151003,0.023760438,0.015543699
22251,KR600353B344,2016-01-31,0.0017112261943445157,4.188911704312115,2.811772758384668,4.56,3.75,-0.022735536,0.0011734962,-0.019348145,-0.016647696
